ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOBP_REGULATION_OF_GLIOGENESIS	GOBP_REGULATION_OF_GLIOGENESIS	99	0.528699206022212	2.08400580962007	2.41264436936507e-07	1.92408388456864e-05	1.45756372239461e-05	2318	tags=29%, list=14%, signal=25%	ID4/NR2E1/TSPO/LYN/HDAC1/PTPRZ1/GFAP/DAAM2/TNFRSF1B/ASPA/DAG1/NOTCH1/GPR37L1/SOX8/NKX2-2/SERPINE2/IL6ST/IL33/SOX10/RELA/TREM2/SLC7A5/CLCN2/ASCL2/MAG/PPP1CC/CDKN2B/TP53/OLIG2
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	251	0.416218485135113	1.88233499929621	2.49846063720395e-07	1.96908091866227e-05	1.49165061696102e-05	2895	tags=29%, list=18%, signal=24%	HLA-E/BST2/SDC4/LRRC32/LYN/VCAM1/HLA-A/TNFRSF1B/GPAM/CD81/BTK/PKN1/HLA-DPB1/CD22/SLC4A2/BCL6/ANXA1/MPL/SYK/IL6ST/CDKN1A/INPP5D/IL33/PYCARD/HLA-G/HLA-DRB1/LGALS9/TYROBP/RPS3/CCDC88B/FOXJ1/TFRC/HLA-DPA1/ST6GAL1/DLG5/LEP/PNP/MAD1L1/LST1/IGF2/CRP/HHLA2/HLA-DMB/TNFRSF14/PTPN6/ICOSLG/CD70/GSTP1/SCRIB/PDCD1LG2/RIPK3/TLR4/TYK2/BCL2L1/BST1/PLA2G2A/IL12B/IL4/CARD11/CD40/HAVCR2/CD55/GPNMB/TMIGD2/CEBPB/MAPK3/EBI3/TICAM1/RASAL3/ADA/HHEX/NMBR/RAC2
GOCC_ENDOCYTIC_VESICLE	GOCC_ENDOCYTIC_VESICLE	319	0.391571759897502	1.80642705321363	2.83342040806328e-07	2.18173371420873e-05	1.65274286597376e-05	2297	tags=27%, list=14%, signal=23%	HLA-E/APOE/CD9/TCIRG1/HVCN1/ANXA3/RAB31/CDC42EP4/LYN/CDC42EP2/ITGAV/HLA-C/WLS/SPARC/GSN/HLA-A/LPAR1/RIN2/ITGB5/LAMP2/HLA-DPB1/SLC15A2/RAB20/COLEC12/CYBA/SYK/SLC9A9/HLA-B/NLGN3/RAB13/ADRB2/B2M/FZD2/VIM/VAMP3/NOSTRIN/IRGM/HLA-G/HLA-DQB1/TF/HLA-DRB1/HYAL2/APPL2/STON2/VAMP8/TFRC/HEATR5A/HLA-DRA/HLA-DPA1/CUBN/HLA-F/MYO1E/EHD4/TAP1/SNAP23/ATP6V0E1/HLA-DRB4/KIF5B/HBEGF/NCF2/FLNB/CSF3/MPEG1/HLA-DQA1/EGF/LTF/EREG/TLR7/CLTCL1/WNT7B/DNM2/FZD5/HCLS1/SCARB1/RAB9A/DYSF/UNC93B1/RPS27A/RAB32/UBA52/SLC48A1/WNT6/CD163/CFTR/NCF4
GOBP_REGULATION_OF_CELL_CELL_ADHESION	GOBP_REGULATION_OF_CELL_CELL_ADHESION	448	0.354324248747577	1.69385026234222	2.80739243655488e-07	2.18173371420873e-05	1.65274286597376e-05	2785	tags=26%, list=17%, signal=22%	HLA-E/SDC4/CD9/LRRC32/YES1/LYN/SOX2/VCAM1/IL4R/HLA-A/GPAM/CD81/NOTCH1/PCK1/HLA-DPB1/LGALS1/ACTL6A/SLC4A2/SERPINE2/BCL6/ANXA1/PODXL/LEF1/SYK/ZNF703/IL6ST/SWAP70/B2M/PYCARD/FGL1/ZDHHC2/HLA-G/MAP3K8/HLA-DQB1/CBFB/HLA-DRB1/SOCS6/BMP7/ABL1/RELA/RHOA/EMILIN1/LGALS9/DOCK8/RPS3/CCDC88B/FOXJ1/TFRC/HLA-DRA/HLA-DPA1/TNR/DLG5/TJP1/MMRN1/NOTCH4/LEP/PNP/MAD1L1/HLA-DRB4/RAG2/ITGB2/IGF2/MAD2L2/BRD7/DTX1/HHLA2/CCL2/HLA-DMB/TNFRSF14/PTPN6/ICOSLG/PHF10/CD70/SCRIB/HLA-DQA1/VNN1/ASCL2/IFNA2/LOXL3/PDCD1LG2/BAD/CD27/FERMT3/PTPRG/TYK2/AP3B1/IL1RN/FGL2/CSK/SOX13/ILDR2/PLA2G2A/GLI3/IL12B/ADORA2A/ADIPOQ/VEGFA/IL4/CARD11/PTAFR/SMARCC1/PLG/HAVCR2/CD55/GPNMB/TMIGD2/HLX/CDH1/AKT1/CEBPB/FCHO1/EBI3/SMARCE1/TNFAIP8L2/RASAL3/ADA
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	301	0.390021781421842	1.79812556343343	2.91354398386006e-07	2.21793535771347e-05	1.68016693136236e-05	3158	tags=31%, list=19%, signal=25%	HLA-E/YES1/LYN/VCAM1/IL4R/HLA-A/GPAM/CD81/BTK/PCK1/HLA-DPB1/LGALS1/ACTL6A/BCL6/ANXA1/MPL/LEF1/SYK/IL6ST/B2M/CDKN1A/INPP5D/PYCARD/HLA-G/MAP3K8/HLA-DQB1/CBFB/HLA-DRB1/AXL/ABL1/RHOA/LGALS9/DOCK8/TYROBP/RPS3/CCDC88B/TFRC/HLA-DRA/HLA-DPA1/HLA-F/LEP/PNP/TNIP2/HLA-DRB4/IGF2/MAD2L2/BRD7/HHLA2/CCL2/IL15RA/HLA-DMB/TNFRSF14/PTPN6/ICOSLG/PHF10/CD70/HLA-DQA1/VNN1/PDCD1LG2/BAD/CD27/TLR4/TYK2/AP3B1/CSK/SOX13/BST1/GLI3/IL12B/IL4/CARD11/CD40/SMARCC1/HAVCR2/CD55/TMIGD2/HLX/AKT1/FCHO1/EBI3/TICAM1/SMARCE1/RASAL3/ADA/TOX/LAMP1/ZBTB16/ARID1B/MLH1/ZMIZ1/IL12RB1/VAV1
GOBP_HEMOSTASIS	GOBP_HEMOSTASIS	219	0.427736744253196	1.90281762825275	3.0118914601085e-07	2.26704054958055e-05	1.71736590528481e-05	3219	tags=32%, list=20%, signal=26%	VWF/MYL9/APOE/CD9/PEAR1/HSPB1/PAPSS2/CSRP1/FLI1/LYN/F3/FBLN1/MERTK/ANXA5/SERPINE2/SYK/IL6ST/CLIC1/P2RY1/FGL1/GNA13/VKORC1/AXL/KLKB1/EMILIN1/AK3/GNA12/ANO6/EDN1/F13A1/ADRA2C/MMRN1/TFPI/TREML1/ILK/PLSCR1/NFE2/F10/SERPING1/PTPN6/PDGFA/MYL12A/TLR4/FERMT3/COL3A1/TSPAN8/AP3B1/GP1BB/PROC/PDGFB/FUNDC2/PDGFRA/TUBB1/CD59/ADORA2A/PLAT/CD40/PLG/ADRA2B/TBXA2R/HNF4A/CYP4F11/DTNBP1/PROS1/UBASH3B/TLN1/P2RY12/PDIA3/F11R/VAV1/PDPN
GOBP_GLAND_DEVELOPMENT	GOBP_GLAND_DEVELOPMENT	420	0.35629731796692	1.69591672684846	3.14616908752353e-07	2.34179852414668e-05	1.77399779777204e-05	4113	tags=35%, list=25%, signal=27%	FOXC1/ID4/NOTCH2/HIPK2/MSX1/RREB1/FGFR2/TSPO/TBX3/SOX2/WLS/EPHA2/PSAP/SALL1/PAX6/GLI1/FOXF1/UPB1/MSN/DAG1/NOTCH1/TGFBR3/PCK1/SOX9/FGF2/TGM2/TDGF1/SERPINE2/ANXA1/STAT5A/LEF1/DDR1/ZNF703/CPT1A/EZR/LSR/FGL1/NPC1/MPST/SOX10/HK2/SFRP1/CCND1/BMP7/LAMA5/HGF/ABL1/RELA/BTBD7/FA2H/EDN1/SLC6A3/RARG/SLC7A5/FGF1/NOTCH4/INHBB/LAMA1/MAD1L1/LIPA/CLCN2/IGF2/TBX1/CRIP1/PDGFA/RGN/SCRIB/NKX2-1/EGF/THRA/TBX19/RIPK3/GPX1/WNT7B/FOXB1/USF2/BMPR1A/RBPJ/IGFBP5/PDGFRA/TUBB1/CDKN2B/GLI3/SIX1/CYP19A1/VEGFA/COBL/DEAF1/SMARCC1/RAF1/HLX/CDH1/HOXD13/CYP1A1/AKT1/CEBPB/MAPK3/ONECUT1/ADA/POU3F2/WNT11/RPS6KA1/HOXA3/PSAPL1/SULF2/GATA2/WNT10A/OXTR/LIMS2/PROX1/MAN2A1/TNFAIP3/FRS2/FPGS/KDM5B/LRP5/NFIB/CAV1/NFKB1/ORAI1/CYP7B1/CEBPA/CDKN1C/GATA3/TAF10/E2F7/PML/TBX2/CADM1/ELK1/TNC/PHB2/PHF2/APOA1/NKX2-8/CAV3/HOXD3/PSEN1/NCOA1/PDX1/APLN/HAND2/CDK5RAP3/ERBB4/CSF1R/STRA6/PCK2
GOBP_VIRAL_LIFE_CYCLE	GOBP_VIRAL_LIFE_CYCLE	287	0.394928247891614	1.81992407751508	3.20200468478667e-07	2.35716806410834e-05	1.78564078488797e-05	3300	tags=30%, list=20%, signal=24%	BST2/APOE/SLC3A2/STOM/IFITM2/IFITM1/TRIM38/IFITM3/ITGAV/EPHA2/GSN/APOBEC3G/CD81/ISG20/ITGB5/DAG1/NOTCH1/LGALS1/IFI27/TRIM22/HSPA1A/NPC1/CHMP2A/EEF1A1/ICAM1/HLA-DRB1/BSG/ZC3HAV1/AXL/HYAL2/LGALS9/CLEC5A/PC/OAS1/DEK/VAMP8/TFRC/SMPD1/SIGLEC1/CTBP2/CHMP4A/LAMP3/TRIM8/IFI16/MOG/PLSCR1/CCL2/FAM111A/TNFRSF14/TRIM5/PCBP2/APOBEC3C/ZBED1/IFNA2/HSPA8/LTF/SCARB1/CR2/TNIP1/ATG16L2/PCSK5/CD55/ANPEP/IFIH1/TMPRSS4/ZNFX1/ITGA5/TRIM10/TRIM6/SLPI/LAMP1/TRIM28/SELPLG/P4HB/FCN1/DDX5/PROX1/VPS18/F11R/CTSB/CSNK2B/ITGB7/MX1/VPS37B/VPS28/CAV1
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	484	0.345962091675876	1.6640863503191	3.40611230605066e-07	2.48016808024276e-05	1.87881778346341e-05	2503	tags=23%, list=15%, signal=20%	ID3/TP53BP2/AGT/AKR1C3/NOTCH2/CTSH/NQO1/MSX1/TSPO/HTRA1/FOXO1/LYN/SIK1/BOK/GSN/ITGA6/TPD52L1/TIMP3/TXNIP/TNFRSF1B/TP53INP1/NACC2/RASSF2/CAPN2/LPAR1/GBP1/HIP1R/NUPR1/PLEKHF1/ITM2C/NOTCH1/PMAIP1/LGALS1/MAL/GBP3/TGM2/TNFRSF1A/FAS/BCL6/ANXA1/SYK/DLC1/P2RX7/CDKN1A/INPP5D/TLR3/PYCARD/NET1/GADD45B/GADD45G/HLA-G/SFRP1/TRAF2/BMP7/HYAL2/ABL1/EMILIN1/LGALS9/RPS3/ANO6/NR4A1/BRMS1/RARG/STK3/SMPD1/LEP/INHBB/ADM/PXT1/IL20RA/G0S2/TNFSF10/CCL2/RPL11/APC/SCIN/FCER2/CTSC/TEX261/FIS1/SCRIB/SQSTM1/VNN1/PLCG1/BAD/FZD9/SFRP2/PAK2/RIPK3/TLR4/DNM2/JUN/GBP2/REST/STK17A/TCTN3/IL12B/TP53/ADORA2A/CLU/ADIPOQ/LGALS2/BBC3/HMOX1/ITGA1/CD40/HPGD/CXCR2/CD248/TNFRSF12A/FOXL2/CTSD
GOCC_GOLGI_LUMEN	GOCC_GOLGI_LUMEN	91	0.538909718277357	2.09329820592705	3.46094849798239e-07	2.49299935354667e-05	1.88853794100431e-05	3404	tags=42%, list=21%, signal=33%	SDC4/PRELP/DCN/BCAN/BGN/OMD/GPC5/NCAN/DAG1/VCAN/LUM/SDC2/CSPG4/RHBDF2/GPC4/GPC2/F10/MUC1/PDGFA/CSPG5/SOD3/WNT7B/SDC3/PROC/PDGFB/PCSK5/FMOD/WNT6/PCSK6/HS3ST1/WNT5B/MMP11/BGLAP/PROS1/GPC3/DEFA4/HSPG2/MUC12
GOBP_AXON_DEVELOPMENT	GOBP_AXON_DEVELOPMENT	468	-0.304754372380627	-1.62274339153028	3.63162528562006e-07	2.58811253067753e-05	1.96058964187842e-05	2069	tags=24%, list=13%, signal=21%	CHODL/NEUROD1/STMN1/FSTL4/NEUROD2/B4GALT5/GSK3B/NCAM1/BRAF/DCC/FLRT2/RTN4RL2/WNT5A/SLC25A46/PRICKLE1/ISL2/APP/CNTN5/TBR1/NTRK2/SEMA3A/SLITRK1/SMAD4/ANK3/UNC5A/GDI1/NFASC/UNC5D/CNTNAP1/EMB/NEUROG1/CNTN6/AMIGO1/EPHA10/RTN4RL1/OLFM1/KIAA0319/OLIG3/EPHA7/RET/LPAR3/MAPK8IP3/EFNA5/TRIM32/EGR2/TUBB3/CHL1/SKIL/SLIT3/HOXA2/BDNF/SEMA5B/MAP2K1/MAP2/TRPC5/FKBP1B/PTPRO/NDN/SLIT2/EFNB3/L1CAM/INPP5F/LRRC4C/BCL11B/ATOH7/SEMA6D/CDK5/TIAM1/RNF165/UCHL1/MCF2/GRM7/KALRN/EPHA5/THY1/NMNAT2/RUFY3/PPP3CB/CRTAC1/PAK3/SLITRK5/ROBO2/SLC9A6/ADCY1/XK/NPTX1/ATL1/CNTF/TIAM2/MAP1B/NEUROD6/CHN1/B4GALT6/CDK5R1/WDR47/STXBP1/SNAP25/SLITRK3/GAP43/CCK/FGF13/FLRT3/SLITRK4/EPHA4/ATP8A2/NEFL/KCNA1/DCLK1/BHLHE22/NRXN3/NEFH
GOBP_VIRAL_PROCESS	GOBP_VIRAL_PROCESS	389	0.363611373421252	1.71975725681095	4.22390120466713e-07	2.96651120920264e-05	2.24724044273158e-05	4105	tags=36%, list=25%, signal=28%	BST2/APOE/SLC3A2/STOM/IFITM2/IFITM1/TRIM38/IRF7/IFITM3/ITGAV/HDAC1/EPHA2/GSN/APOBEC3G/CD81/ISG20/ITGB5/DAG1/NOTCH1/LGALS1/IFI27/TRIM22/LEF1/HSPA1A/PARP9/NPC1/CHMP2A/EEF1A1/ICAM1/EIF3G/HLA-DRB1/BSG/ZC3HAV1/AXL/HYAL2/ZFP36/PTBP1/LGALS9/CLEC5A/PC/OAS1/DEK/VAMP8/TFRC/ST6GAL1/SMPD1/SIGLEC1/CTBP2/CHMP4A/LAMP3/TRIM8/IFI16/MOG/PLSCR1/CCL2/FAM111A/ST3GAL3/TNFRSF14/TRIM5/PCBP2/APOBEC3C/ZBED1/ZDHHC8/IFNA2/HSPA8/LTF/JUN/SCARB1/CR2/TNIP1/USF2/ATG16L2/REST/BCL2L1/ST6GALNAC2/PCSK5/PRMT1/TP53/FUT8/CD55/PSMC3/ANPEP/IFIH1/TMPRSS4/ZNFX1/ITGA5/TRIM10/AKT1/CALCOCO2/TRIM6/SLPI/LAMP1/TRIM28/SELPLG/P4HB/FCN1/MON1B/DDX5/MBL2/PROX1/MAN2A1/VPS18/CSNK1A1/TARDBP/F11R/MGAT1/CTSB/CSNK2B/ITGB7/MDFIC/MX1/VPS37B/VPS28/CAV1/INPP5K/ISG15/MAN1B1/CCR5/EIF3B/EIF3F/MGAT4C/ST6GALNAC3/CR1/MAVS/TMEM39A/ZDHHC9/ST3GAL4/LARP7/ITGB1/PDCD6IP/BTBD17/HAVCR1/GSK3A/RPSA/TRIM27/NFIA/CSF1R/EFNB2/LRSAM1/AVP/CH25H
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	448	0.351776683234355	1.68167160246174	4.25115802483137e-07	2.96651120920264e-05	2.24724044273158e-05	4371	tags=38%, list=27%, signal=29%	HLA-E/HSPB1/AGT/PRKD2/ADORA2B/STAT3/IL17D/CHI3L1/IRF7/TRIM56/IL4R/F3/IL1RL1/GSDMD/HEG1/S100A13/HLA-A/CD81/BTK/FERMT1/HLA-DPB1/LUM/CYBA/ANXA1/SYK/MAPKAPK2/IL6ST/RNF135/IL1R1/P2RX7/B2M/IL33/TLR3/HSPA1A/PYCARD/C3/ZBTB20/CARD8/HLA-G/FGR/TRAF2/ZC3HAV1/HYAL2/HGF/ABL1/RELA/LGALS9/TYROBP/CLEC5A/TREM2/RPS3/OAS1/CCDC88B/TMEM106A/BATF/GATA4/PDE4B/IL1RAP/HLA-DPA1/IL6R/C5/SLC7A5/HLA-F/IFNGR1/LEP/PNP/PYDC1/IFI16/HHLA2/LILRA2/TNFRSF14/CD34/TMED10/SCRIB/TSLP/IL18R1/APOA2/EREG/TLR7/TLR4/TYK2/FZD5/NLRP12/UNC93B1/BMPR1A/ARFGEF2/GDF2/TRAF3IP3/IL12B/ZFPM1/CLU/ADIPOQ/HMOX1/IL4/CARD11/CD40/PTAFR/HAVCR2/CD55/TMIGD2/IL16/ORM1/PIK3CD/IFIH1/CEBPB/EBI3/TICAM1/CD58/TUSC2/TRIM6/IRF8/WNT11/NOX1/GPSM3/NMBR/RBM47/IRF3/FCN1/SULF2/IRF1/HRAS/SIGLEC16/BTN3A1/RORA/IL12RB1/LTA/POLR3B/NFATC4/BRCA1/KIR2DL4/CD6/ZNF580/GATA3/MYD88/ISG15/CADM1/MAVS/IL27/MALT1/SORL1/POU2F2/TLR5/MAPK11/C3AR1/NAIP/CD40LG/IRAK3/TLR8/IRF4/PSEN1/TRIM27/SIRT1/HMGB2/LILRB2/SAA1/CSF1R/ARID5A/AGPAT1/FRMD8/SASH3/ABCC8/TGFB1/SPHK2/TLR2/NOD1/FFAR2/RIPK1/GATA6/UCN/IL15/CCR7
GOCC_EXCITATORY_SYNAPSE	GOCC_EXCITATORY_SYNAPSE	60	-0.57250626706858	-2.28178880866014	4.38366141273034e-07	3.02743791792583e-05	2.29339464685545e-05	1541	tags=43%, list=9%, signal=39%	GRIN1/PPP3R1/LRRC4/NLGN4X/CNTN6/SPTBN2/KCNJ3/KCNJ9/AKAP5/GRIA3/GRIA1/LRRTM2/YWHAH/SYP/HOMER1/GRIA2/ATP2B2/CACNG3/SLC17A6/BSN/SLC17A7/STXBP1/NETO1/ATP2B3/SLC16A7/SYT1
GOMF_INTEGRIN_BINDING	GOMF_INTEGRIN_BINDING	144	0.479807233342956	2.0109514901286	4.48878674272883e-07	3.06840636627964e-05	2.32442974078364e-05	3310	tags=40%, list=20%, signal=32%	VWF/CD9/LAMB2/ICAM3/S1PR3/LYN/VCAM1/EMP2/ITGAV/ITGA6/PTPRZ1/GFAP/FBLN1/CD81/ITGB5/FERMT1/FGF2/SYK/JAM2/KDR/ICAM2/TSPAN4/ITGAM/ICAM1/LAMA5/EMILIN1/FGF1/ITGB2/IGF2/IBSP/ITGB4/FN1/FCER2/COL16A1/ITGAX/CD151/SFRP2/FERMT3/COL3A1/TSPAN8/ITGA10/ITGA1/CDH26/GPNMB/ITGA5/CALR/TLN1/P4HB/FBN1/JAM3/THBS4/F11R/SPP1/ITGB7/ITGA7/CIB2/TGFBI
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	119	0.496769571031706	2.03229693886361	4.81577444893665e-07	3.23179589375442e-05	2.4482032673832e-05	2395	tags=33%, list=15%, signal=28%	FOXC1/AGT/NOTCH2/LAMB2/YAP1/WWTR1/EDNRB/EYA1/SALL1/FOXD1/NOTCH1/SOX9/SOX8/FGF2/DLL1/PODXL/SLC22A6/DCHS1/LGR4/LAMA5/FOXJ1/PROM1/IRX3/FGF1/GDNF/MYO1E/ILK/HOXD11/PECAM1/CD34/HS2ST1/IQGAP1/WNT7B/WNT6/GLI3/SIX1/ADIPOQ/VEGFA/OSR1
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	207	0.427151976522852	1.87528907316025	4.82429600500734e-07	3.23179589375442e-05	2.4482032673832e-05	2940	tags=33%, list=18%, signal=27%	DDIT4/AGT/AKR1C3/HVCN1/NQO1/TSPO/FOXO1/PDK4/DCXR/MT3/PMAIP1/PRDX4/CRYAB/GNAI2/CYBA/SYK/CAT/P2RX7/CDKN1A/SLC25A33/ITGAM/HBD/HK2/PREX1/HBZ/IER3/BMP7/RHOA/TYROBP/DRD5/EDN1/PDGFRB/DHRS4/PON3/GPX3/LEP/ITGB2/LIPA/CRP/NCF2/ACP5/GSTP1/ZNF205/RNF41/SOD3/RIPK3/GPX1/TLR4/APOA4/AKR1C1/G6PD/HBG1/CBS/PDGFB/BST1/STK17A/BCR/TP53/NCF4/PRDX1/CYP1A1/HDAC6/PLIN5/TFAP2A/TUSC2/NOX1/RAC2/LPO
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	GOBP_MYELOID_LEUKOCYTE_ACTIVATION	218	0.419704543033961	1.864197117437	4.88822698020295e-07	3.24220124162174e-05	2.45608569792167e-05	2445	tags=31%, list=15%, signal=27%	NOTCH2/ADORA2B/ANXA3/LYN/IL4R/IL1RL1/PTGDS/SNX6/NDRG1/MT1G/S100A13/FOXF1/BTK/NMI/PRAM1/KCNJ8/ANXA1/SYK/IL33/TLR3/GAB2/PYCARD/VAMP3/IRGM/ITGAM/TRAF3IP2/FGR/STAP1/PREX1/HYAL2/C1QA/LGALS9/TYROBP/TREM2/IFI35/TMEM106A/BATF/VAMP8/GPR137B/SNAP23/IFNGR1/TNIP2/DOCK2/ITGB2/PLSCR1/FN1/FCER2/LILRA2/CTSC/PTPN6/DNASE1L3/BATF2/TSLP/SHPK/TLR4/DYSF/CD93/RBPJ/BCR/PLA2G2A/CLU/IL4/STX4/PTAFR/CXCR2/CD33/HAVCR2
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	263	0.404691646971727	1.83956486040005	5.24200188393363e-07	3.44276182553641e-05	2.60801765556698e-05	2528	tags=28%, list=15%, signal=24%	BST2/NDRG2/LRRC32/TSPO/KLF2/IL1RL1/EPHA2/SLC2A10/XAF1/GBP1/MERTK/SIGIRR/ANXA4/BTK/NMI/BCL6/ANXA1/DLL1/LEF1/EZR/APOD/INPP5D/IL33/PYCARD/HOMER3/IRGM/CARD8/HDAC7/HLA-DRB1/AXL/LGR4/SERPINB1/HGF/ZFP36/LGALS9/TYROBP/APPL2/TREM2/OAS1/FOXJ1/HLA-F/SIGLEC1/TRIB2/INHBB/PYDC1/SSC5D/LILRA4/FN1/ACP5/PTPN6/CMKLR1/CD34/GSTP1/PSG9/CARD16/IFNA2/ASB1/PDCD1LG2/APOA2/LTF/TLR4/NLRP12/CSK/KLHL22/IL12B/ZFPM1/ADIPOQ/IL4/CD33/HAVCR2/GPNMB/PPM1B/ORM1
GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE	GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE	90	-0.496892435924216	-2.12769199721443	5.93439810387741e-07	3.85966338814318e-05	2.92383579548217e-05	2206	tags=37%, list=13%, signal=32%	RAP2A/PRKCZ/STX3/PPP3CA/DCC/WNT5A/ADRB1/PPP3R1/LRRC4/PFN2/SLC1A1/CACNG2/APBA2/PTPRD/LRRC4C/LRRTM2/SYP/PTK2B/GRM5/ADCY1/GRM1/CACNG3/CHRM1/BSN/MAPK9/NETO1/CPLX1/EPHA4/NEFL/INA/SLC16A7/NEFH/PCDH8
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	GOCC_ENDOPLASMIC_RETICULUM_LUMEN	283	0.393361589016017	1.80868359460013	6.93720406514361e-07	4.4267404481082e-05	3.35341735220962e-05	3252	tags=34%, list=20%, signal=28%	IGFBP7/APOE/LAMB2/CHRDL1/CST3/SERPINH1/CP/MATN3/TIMP1/COL1A2/DAG1/VCAN/LGALS1/SPON1/COL4A5/SDC2/B2M/COL8A2/VWA1/C3/LTBP1/P4HA1/TF/CTSZ/AHSG/FSTL1/TOR3A/PDGFC/COL9A2/MXRA8/EDN1/COL1A1/DBI/SPARCL1/GANAB/RDH5/ARSI/FMO1/COL5A3/SRL/MTTP/WFS1/COL18A1/TMEM132A/F10/CERCAM/FN1/CALU/ARSF/COL16A1/CTSC/SERPING1/TSPAN33/PDGFA/SDF2L1/GPX8/APOA2/COL6A2/COL9A3/APOA4/PDIA6/WNT7B/COL3A1/PROC/GOLM1/PDGFB/WNT6/IGFBP5/COL27A1/IL12B/TRDN/CLU/COL21A1/GCG/CASQ2/AMBN/IGFBP4/WNT5B/MAPK3/EBI3/TSPAN15/CALR/KTN1/BGLAP/ADAMTS7/COL11A1/P4HB/DNAJB11/GPX7/PDIA3/FBN1/RCN1/GPC3/SPP1/CYP2W1/PLOD3/ITIH2
GOBP_EPITHELIAL_CELL_PROLIFERATION	GOBP_EPITHELIAL_CELL_PROLIFERATION	413	0.357937504804794	1.70281423916235	6.93846465220721e-07	4.4267404481082e-05	3.35341735220962e-05	4031	tags=37%, list=25%, signal=28%	APOE/ZFP36L1/NOTCH2/PRKD2/YAP1/RREB1/FGFR2/EDNRB/STAT3/EYA1/SOX2/F3/SPARC/EPHA2/PAX6/GLI1/PRKX/NUPR1/BTK/FERMT1/NOTCH1/TGFBR3/VEGFB/SOX9/FGF2/STAT5A/HYAL1/UHRF1/CD109/ZNF703/B2M/COL8A2/CDKN1A/APLNR/FGL1/KDR/PGF/LGR5/SFRP1/CDK4/CCND1/LGR4/LAMA5/SERPINB1/HGF/ZFP36/FA2H/NR4A1/ANG/FGF1/STK3/TINF2/FABP7/LEP/EGFL7/LIPA/IGF2/CCL2/TBX1/GDF5/CD34/RGN/MTA3/PLCG1/EGF/FSHB/BAD/SFRP2/ZEB2/EREG/NR2F2/FZD7/A4GNT/GPX1/WNT16/SCARB1/WDR48/BMPR1A/RBPJ/BCL2L1/PDGFB/GDF2/IGFBP5/CDKN2B/IL12B/SIX1/VEGFA/HMOX1/DEAF1/PLXNB3/OSR1/PDCL3/DAB2/RAF1/CCR3/HLX/PIK3CD/IGFBP4/AKT1/CEBPB/HDAC6/HES5/BGLAP/RPS6KA1/SULF2/GATA2/LIMS2/STXBP4/PROX1/HRAS/TNFAIP3/GPC3/THBS4/MYC/INTU/FRS2/KDM5B/TCF7L2/NFIB/SIDT2/CAV1/BMP6/HSPG2/CYP7B1/NGFR/WDR13/CDKN1C/ZNF580/GATA3/SLURP1/TBX2/SEMA5A/OSR2/GRN/PHB2/PRKD1/LAMC1/NRARP/APOA1/NKX2-8/NRP2/HMGN1/PSEN1/ALOX5/SIRT1/PDX1/HMGB2/APLN/ANGPT1/IGFBP3/PAX2
