id	logFC	AveExpr	t	P.Value	adj.P.Val	B
MPND	-0.829761896656024	6.78756971404484	-6.68672208858999	1.70245021178117e-10	9.93055566594488e-09	13.5084166503903
SPHKAP	-1.40348757232688	7.54606455760987	-6.66912878931186	1.88254550517424e-10	1.09421288564933e-08	13.4115184637099
NACAP1	0.604477063687465	8.87084801039013	6.65262527956766	2.06844903443943e-10	1.19801936832144e-08	13.3207780747689
HSPB3	-1.19596949938316	5.77415489179372	-6.65189654662462	2.07706121849464e-10	1.19877149409668e-08	13.3167747995288
STAR	-1.05867768030318	5.33480870403587	-6.64922136188166	2.10897994284098e-10	1.21292246467041e-08	13.3020812683638
ZNF486	0.853972707261734	6.25429162170404	6.64401160882089	2.17252980033349e-10	1.24510265584847e-08	13.273477945709
DDIT4	0.986674720726818	9.19286826701345	6.64198251856064	2.19778733406937e-10	1.25305238755685e-08	13.2623416260545
ICA1	-0.891385194737629	7.06503193174439	-6.64167100148603	2.20169048634233e-10	1.25305238755685e-08	13.2606321196817
DNTTIP1	-0.982322895766811	6.9574074091704	-6.6405578990597	2.21569285961997e-10	1.25665818899761e-08	13.2545242090937
MXI1	0.75436093465796	10.3670345244081	6.63939066500888	2.23047022528321e-10	1.26067715388335e-08	13.2481200024904
MAGED1	-0.673331223582972	10.5084592473274	-6.63352632364783	2.30619252490185e-10	1.29899662115692e-08	13.2159558686914
PRKAR2A	0.673321612558782	8.98226801719282	6.63130033574473	2.33559211105903e-10	1.31105103740988e-08	13.2037520096572
MAP4K4	1.08638777810078	9.51933696946637	6.62604947970185	2.40640988848329e-10	1.34619332703514e-08	13.1749754028121
MRPL37	-1.06704830386535	6.78293359133184	-6.62098968519712	2.47664613834255e-10	1.38077234195826e-08	13.1472604164365
ATP6V1A	-1.07815751150411	6.1357188729417	-6.61686797824376	2.53534662914701e-10	1.4087073423169e-08	13.124694348806
PCGF5	0.725852736861794	8.93095213890135	6.61503195068051	2.56193322051845e-10	1.41867052086209e-08	13.1146452734454
BSCL2	-1.07656226975278	9.42587508608072	-6.61120919875101	2.61817091778211e-10	1.44493062334568e-08	13.0937283568782
SAMD4A	0.81604203713095	9.02744618259193	6.61013249458519	2.63422848418671e-10	1.44891406323169e-08	13.0878384377348
FAM185A	0.985116460436378	7.13808112189238	6.60552289233524	2.70407572356173e-10	1.48235803293981e-08	13.0626297499955
ATP5C1	-0.837657003671351	9.98747462514798	-6.59878576590955	2.80944623764958e-10	1.53498777604381e-08	13.0258075730371
POU3F2	0.973696764930656	6.93355343538117	6.59400397980154	2.88667298091436e-10	1.57194208738097e-08	12.9996878434313
C1QTNF4	-1.43446316106886	6.42590371084753	-6.58935319999555	2.9637839602414e-10	1.60858883749394e-08	12.9742960030784
EZR	1.14978716778874	6.64891722516144	6.58488330673163	3.0398021520691e-10	1.644402543715e-08	12.9499031773356
CCDC113	-0.667982113980647	7.08364251216144	-6.5760170754348	3.19630110744108e-10	1.71772365416612e-08	12.9015521092832
MICAL2	-0.941277571585708	7.70927377941256	-6.56926599828164	3.32074975365692e-10	1.77877154288205e-08	12.8647654359303
ZNF738	0.765364176112405	7.63257515260538	6.56610973565509	3.38055358860242e-10	1.80490729220789e-08	12.8475757305657
EMX2	0.939012819235929	7.77280633210314	6.56526818668095	3.39667688765832e-10	1.80762762550674e-08	12.8429934152754
NCS1	0.867384361717783	7.62927107125112	6.56317559755208	3.43709724311764e-10	1.81995054867235e-08	12.8316007942915
HDLBP	-0.726557138941786	8.46295830030942	-6.5622421116583	3.45528051283517e-10	1.82107726321162e-08	12.8265194401298
PSMD8	-1.18616603837316	8.5542159187713	-6.5518229052434	3.66476215964781e-10	1.92529219739703e-08	12.7698366749948
KCTD12	0.87876228812304	9.13317587491928	6.54388420449045	3.83270177450478e-10	2.00708673437405e-08	12.7266895184117
SLC39A12	1.02000013874778	7.64639403224215	6.54169090326636	3.88041821167517e-10	2.025603022534e-08	12.7147751149667
PRKAR1B	-0.764459127381229	6.97762587472197	-6.5376984543259	3.96877886570366e-10	2.0651509329444e-08	12.6930944010767
TNFRSF13C	0.867641636552655	5.1736374273139	6.52862051985216	4.17711439258855e-10	2.15305289336223e-08	12.6438308829065
CECR6	-0.915276407140623	6.8660749757713	-6.51433175132949	4.5269908636171e-10	2.31880960142337e-08	12.566384170102
MAP4K5	0.716891529719881	8.34203022052018	6.51208012346877	4.58468911543126e-10	2.34104795299171e-08	12.5541906650371
MYBPC1	0.782644170846318	8.32667700601345	6.51038834007504	4.62851598918458e-10	2.35041837924414e-08	12.5450308465692
SLIT3	-0.687189076081278	7.76229230123318	-6.50971555389006	4.64605914755111e-10	2.35041837924414e-08	12.541388634067
SCCPDH	-0.986616006955328	7.16103326230942	-6.50653370944591	4.72991584320487e-10	2.37816106091936e-08	12.5241668054606
GRAMD3	0.796108709339788	7.93663476595067	6.5057695806474	4.75027461722794e-10	2.38109331042762e-08	12.5200317925947
PSMD1	-0.604855229579266	8.57540743055157	-6.49639130808399	5.00726200950158e-10	2.50225706090672e-08	12.4693091928727
CDKL3	0.598481895443797	6.56392062214798	6.48857996292454	5.23169605136789e-10	2.60646595677724e-08	12.4270995957754
NUDT18	-0.931421691269798	6.3660501769148	-6.48674138732684	5.2859414708704e-10	2.62551111057687e-08	12.4171696769182
TNRC6B	0.596723215032087	10.5926207243408	6.48048629030164	5.47466125306847e-10	2.71103240480499e-08	12.3834011198601
HAGH	-0.68277813835865	9.2322183061704	-6.4781396301638	5.54715512057131e-10	2.73865721630375e-08	12.3707382824661
CHCHD6	-0.879918227714725	7.60406605613005	-6.47321772543203	5.70228028242816e-10	2.79003212266507e-08	12.3441893629927
COG1	-0.793709041321398	7.79929514731839	-6.46975851494898	5.81384656519838e-10	2.83615354315972e-08	12.3255385545254
KRR1	0.645974820854374	8.72197448993722	6.46738765753253	5.89154655431737e-10	2.86552936414884e-08	12.3127597054041
GPR37	0.754079659468796	7.78128296736323	6.45895766132105	6.17617079145916e-10	2.98624234344564e-08	12.267348351974
SMARCC1	0.841414263527818	7.28151855460538	6.45222428574288	6.41317318494996e-10	3.09171534336808e-08	12.2311057465512
ASMTL	-0.897728083638932	7.18218288946188	-6.44937105685233	6.51627478008796e-10	3.12341749016431e-08	12.2157559994599
ORAI2	0.762844789467179	9.0686343881704	6.44698829051973	6.60362189682169e-10	3.15568415483394e-08	12.2029408195457
TAF3	0.633344502670209	7.64274003462332	6.43023768074516	7.25095865433415e-10	3.45495532858114e-08	12.1129435009001
HMOX2	-0.710147950340268	8.49311752959641	-6.42435830378336	7.49262688699235e-10	3.55975789288961e-08	12.0813932052477
EEF1A2	-0.902380080093373	8.85624237382063	-6.42359829305431	7.5244382020243e-10	3.56453949622486e-08	12.0773162404323
TRAM1L1	-0.620838861447027	7.05677241580269	-6.4215773523659	7.60967399001347e-10	3.59452929021069e-08	12.0664768244121
DCTN1	-0.993101351168193	8.00898376003139	-6.42033302319244	7.6626259314411e-10	3.60914085178883e-08	12.0598039747371
MRPL55	-0.692275799648604	8.1240920830852	-6.41853137347919	7.73993603173456e-10	3.63510863885849e-08	12.0501440165876
FAM169A	0.736154574684571	8.82797396335426	6.41760411331096	7.78002338952911e-10	3.64016014771155e-08	12.0451730286774
NCOA3	0.709922141023226	7.33140508919282	6.4172563970823	7.79510836341135e-10	3.64016014771155e-08	12.0433090701145
GABARAPL1	-0.840285381005975	7.46819426140807	-6.41068501249938	8.08565418226564e-10	3.76247234956773e-08	12.0080958047986
CCNC	0.957790722707144	6.47504930815695	6.4103014145526	8.10293904824237e-10	3.76247234956773e-08	12.0060410365625
ANGPT2	1.18033023410482	5.11185265519283	6.40687869138255	8.25878086731067e-10	3.81323034355181e-08	11.9877107546011
CKAP5	-0.965663951031607	7.15141782982511	-6.39980968542179	8.59001482691477e-10	3.95502620865056e-08	11.9498743720817
ARHGDIA	-0.928762228610545	5.9838278825426	-6.39522417749279	8.81181582991544e-10	4.045783564934e-08	11.925346214448
ORAI3	0.681260618834219	7.13088691485202	6.3914213045377	9.00001697663409e-10	4.1164919106881e-08	11.9050136589285
TM7SF2	-0.863612980213517	6.79027714563677	-6.38667537698542	9.24043057278506e-10	4.20721937551444e-08	11.8796507003813
RTN3	-0.920296017607171	10.8402077124484	-6.38468697465848	9.34302024651219e-10	4.2270278813996e-08	11.8690282599526
MRPS9	-0.714051148876313	7.97981453989238	-6.38433487408286	9.36130267188125e-10	4.2270278813996e-08	11.8671475078219
SPG21	0.684248292617966	9.50739840952018	6.38298036395586	9.43196201195724e-10	4.24723322357118e-08	11.8599130363055
GSS	-0.611526948778748	8.54330400767265	-6.38215074670143	9.4754980179817e-10	4.25514761678734e-08	11.8554825563431
GBA	-0.639575744443155	7.44408994773991	-6.38028938071708	9.57389626950887e-10	4.28344563626974e-08	11.8455435896886
NR1D2	0.776212458676184	8.05150655252018	6.37997190841756	9.59077877195408e-10	4.28344563626974e-08	11.8438486125874
TUBG1	-0.676611240549589	8.28977425430045	-6.37449074602301	9.88690478390782e-10	4.38693644079618e-08	11.8145940493018
GOT2	-0.665923683505557	10.2370168469013	-6.37420127029785	9.90279106274532e-10	4.38693644079618e-08	11.8130495183157
GOT1	-1.00997586416513	8.62630609759641	-6.37343964078071	9.94470866314378e-10	4.39363125869514e-08	11.8089859892574
MAEL	-1.00839637379987	5.01669519447982	-6.37100637240735	1.00797980512988e-09	4.44134327577524e-08	11.7960060102329
CCAR1	0.761903497181102	9.68645377497758	6.36880780872472	1.02034048856473e-09	4.4837536053792e-08	11.7842809971218
TDRD10	0.898778746516041	5.86575001613005	6.36512116389983	1.04140207277075e-09	4.56406988630623e-08	11.7646263112175
SFSWAP	0.977126489455411	8.2748231987713	6.35688316431412	1.09001912310308e-09	4.75172964010174e-08	11.7207355003685
CSGALNACT2	0.669677326700528	8.79676637381166	6.35014043892942	1.13146336867745e-09	4.90548317565707e-08	11.6848407289231
ALDOA	-0.805036448573304	12.2211670918565	-6.34966873882334	1.13441986388308e-09	4.90548317565707e-08	11.6823306351626
PON2	0.858702584031283	10.502634466148	6.34889954581103	1.13925723545773e-09	4.90548317565707e-08	11.6782377483041
RNF181	-0.765061174713591	7.79847607707175	-6.34874156811509	1.1402532425876e-09	4.90548317565707e-08	11.6773971895139
DBI	0.698286581538616	10.4516710380135	6.34289894945321	1.17769562918771e-09	5.02958241233929e-08	11.646320352395
RER1	-0.631723042461538	7.75679128561435	-6.34280538394747	1.17830495170416e-09	5.02958241233929e-08	11.6458228405416
THYN1	-0.842694670521849	9.03581572310762	-6.32963707063893	1.26721833136558e-09	5.36717717555899e-08	11.5758545998061
B2M	0.80597449646525	12.3770059394036	6.32571300201762	1.2949642915307e-09	5.47055662435042e-08	11.5550241671988
PSMB4	-0.86285969505064	8.72340808935874	-6.32378144524588	1.30883980577311e-09	5.51495970602236e-08	11.5447740511196
ZNRF3	0.757683765502181	8.48341912362332	6.32291185381716	1.31513411183126e-09	5.52727262231442e-08	11.5401601385799
NHP2L1	-0.681586211107563	9.70073849116143	-6.32035663445479	1.33380172117089e-09	5.59139233036114e-08	11.5266051205818
RRP36	-0.600422490398158	8.19317495731839	-6.31715905677349	1.35752870941157e-09	5.66523476316276e-08	11.5096478927492
FOXD1	1.24429015385244	4.94873625319731	6.31692974461026	1.35924609819084e-09	5.66523476316276e-08	11.5084320469585
EFHD1	0.81109829814514	9.10148062816592	6.3165912039911	1.36178542900746e-09	5.66523476316276e-08	11.5066371127326
GPM6B	0.628303303925328	11.52437868113	6.3156808926365	1.36863661122082e-09	5.67932220114441e-08	11.5018109974528
ARHGEF10L	0.84824489556942	7.09081674695964	6.31511731058187	1.37289517643556e-09	5.68260728205939e-08	11.4988233493136
TUBB3	-0.893111198763746	9.77651353276682	-6.31330405794726	1.38668494304941e-09	5.7252274311141e-08	11.4892122416299
CCNA1	-0.954958136108045	6.36112756440807	-6.30752683469931	1.43153300586915e-09	5.88076629052662e-08	11.4586030696195
CRY1	0.714113458177714	7.11432943087444	6.30662183506095	1.43868615269864e-09	5.88226855020802e-08	11.4538099323659
FOXC1	1.38148282328334	7.92140109257848	6.30657262269438	1.43907613241011e-09	5.88226855020802e-08	11.4535493033824
ADORA2A	0.717638010343655	6.68875201933632	6.30489114034216	1.45246339500011e-09	5.92222077299672e-08	11.4446450184567
BFSP1	-0.81741565726528	5.64884625560987	-6.2921390268993	1.55804499247598e-09	6.33661716545701e-08	11.3771703912365
PSMB2	-0.62094028809595	9.43881856573543	-6.29169793252789	1.56182864672359e-09	6.33661716545701e-08	11.3748381639523
WBSCR17	-0.748402487464116	8.88078537970852	-6.28458203999418	1.62412809589842e-09	6.57310706663481e-08	11.3372296888974
RPH3A	-0.91253652098597	8.45509066678027	-6.28340314286804	1.63468201844982e-09	6.59952536069236e-08	11.3310019386479
C1ORF123	-0.616386175079658	8.49486885115247	-6.28045859568196	1.66133739372343e-09	6.67426010306881e-08	11.3154503861962
FKBP1B	-0.701441946641987	10.2293015842646	-6.27755730111094	1.68801800978745e-09	6.76486630768364e-08	11.3001322782881
KLF2	0.930610303577322	7.47322702498206	6.26874513982764	1.77165847333815e-09	7.0655119310184e-08	11.2536367724104
AMOTL2	0.725164069412511	7.81895324652018	6.26561931075828	1.80229305866527e-09	7.17023920499573e-08	11.2371550300262
TGFBR3	0.772193660066113	7.82380777080717	6.26437902894034	1.8145918289143e-09	7.18533721006012e-08	11.2306169256354
RB1	0.867571603955166	8.36159177101794	6.26435253188788	1.81485547249398e-09	7.18533721006012e-08	11.2304772572382
IL6R	1.03315036563909	5.90199366543049	6.26326951887726	1.82566357120068e-09	7.21071122784347e-08	11.224768951871
ID2	0.788877414114179	10.4755032064978	6.25850219337643	1.87399510777268e-09	7.36826337006019e-08	11.199649765317
NAPA	-0.901365180312206	7.70522478138117	-6.25808163219149	1.87831852756688e-09	7.36826337006019e-08	11.1974344615895
AP2M1	-0.878318047413153	9.96384265440359	-6.25801156554799	1.87903977102383e-09	7.36826337006019e-08	11.1970653961157
NIT2	-0.737810213247865	7.64704003049327	-6.25449125098654	1.9156284713967e-09	7.49381056674541e-08	11.1785264158941
LRFN5	-0.632695280647804	8.88202466953363	-6.25375404960227	1.92337864426344e-09	7.50621413288622e-08	11.1746450335586
GGA3	0.692020605755678	8.4386895246278	6.25118398298209	1.95063886439668e-09	7.59451820102756e-08	11.1611160938258
SULT4A1	-0.838526302371875	9.3478196956009	-6.2502130414141	1.96103575747616e-09	7.61690452625395e-08	11.156006035947
GRPEL1	-0.862038917672146	7.2726912232287	-6.24688572810852	1.99707863779487e-09	7.73856169080278e-08	11.1384986554297
NSDHL	-0.993466358185451	5.79438926165471	-6.24414709624023	2.02723133347109e-09	7.83687471389733e-08	11.1240936808346
PLD3	-0.858655408546531	8.55133050332287	-6.22870389996329	2.20580584539965e-09	8.50714437928132e-08	11.0429471994379
MAST3	-0.754222495453162	10.2251320847085	-6.22320547939252	2.27303738228036e-09	8.7458581532764e-08	11.0140899360204
RSF1	0.630717052218839	7.87807690133632	6.21632485496249	2.36000486211384e-09	9.05921304330397e-08	10.9780038580994
NKX2-2	0.950623332195451	5.38367604586547	6.21028862332825	2.43897970536391e-09	9.34049447444389e-08	10.9463695342708
PNKP	-0.772214625755688	6.90416153595516	-6.20436631764123	2.51897964233739e-09	9.60199891105865e-08	10.9153534134772
BRD9	-0.636154044232705	7.91988113049776	-6.20222209396874	2.54857397213055e-09	9.69226820816516e-08	10.9041289183479
ARHGEF10	1.06121820333575	6.77996512159193	6.19379853791891	2.66816994283713e-09	1.01002248344211e-07	10.8600602523122
PLP1	0.791508446521204	10.4347157795785	6.188014058111	2.75346489991491e-09	1.03990882890565e-07	10.8298227762575
GKAP1	0.789026168285924	6.46920143967265	6.18602459897395	2.78341359561707e-09	1.0488030401324e-07	10.8194278190826
CDK5	-0.97604275233576	8.42952204373094	-6.17903319089056	2.89121411154506e-09	1.08443685360034e-07	10.7829164218108
TTYH2	0.764208583563621	9.07883079318834	6.17730102145815	2.91854862806708e-09	1.08974727856012e-07	10.7738750054317
MSX1	0.835328563980005	6.52032074683857	6.1772934212859	2.91866911895487e-09	1.08974727856012e-07	10.7738353387304
GET4	-0.870227281118367	5.9978621743722	-6.17638021933482	2.93318229363205e-09	1.09267706761189e-07	10.7690694216897
TMEM47	0.645158300347684	8.22195065949327	6.17495593317496	2.95595922521627e-09	1.09866502631564e-07	10.7616372026887
GIMAP7	1.0746268890845	6.58450287545292	6.17362868097594	2.97734038029242e-09	1.10410828446545e-07	10.7547124235683
PARP9	0.892992205441701	6.6883550474574	6.17212575068437	3.00173460583394e-09	1.11064180415856e-07	10.746872342671
EXOSC1	0.972257612255606	7.03315416669955	6.16543730196086	3.11269215752466e-09	1.14766765850167e-07	10.7119983137996
SAT1	0.621005943668122	11.405506684	6.16525286547426	3.11580811441184e-09	1.14766765850167e-07	10.711037030452
SNAP23	0.63602225817432	7.63977793321973	6.15703501961246	3.25779014601513e-09	1.1945959347502e-07	10.6682263768109
ITGA6	0.825649408596357	6.96717775030045	6.15356337596809	3.31965809839766e-09	1.21456508684902e-07	10.6501531580912
RWDD2B	-0.839411975458799	6.79666850302691	-6.13962934137534	3.5797682199667e-09	1.29870493259239e-07	10.5776863291607
C12ORF10	-0.637204272907605	8.67341894856502	-6.13954907946609	3.58132285724946e-09	1.29870493259239e-07	10.5772692499359
MPP1	-0.631141175205446	8.12349960532287	-6.13669108937966	3.63711406420251e-09	1.31602509108926e-07	10.5624203044542
BOP1	-1.04760416415288	6.48044360677578	-6.13270961584223	3.71625868485571e-09	1.34170035470198e-07	10.5417424272217
ZCCHC8	0.585914151540873	8.94949349002242	6.12350545471245	3.90573586232429e-09	1.40392360788065e-07	10.4939770993042
ZEB2	0.846195011112567	8.69669313317489	6.12103679619946	3.95814493648118e-09	1.41964887645215e-07	10.481174627956
EBNA1BP2	-0.644851945352205	8.85642779516592	-6.11524330151539	4.08385993304455e-09	1.46154035289374e-07	10.4511440458108
BCKDK	-0.699164676435736	7.05479454239462	-6.11406819658166	4.10983194885177e-09	1.46763083820543e-07	10.4450553708577
RALBP1	0.667640751454931	9.84795564609417	6.11045872485064	4.19062391264129e-09	1.48998951306081e-07	10.426358533528
ADCYAP1	-1.15024643268134	4.87032303381614	-6.10814637778365	4.24319733081633e-09	1.50506568194191e-07	10.4143848748631
ERCC3	-0.670153877918403	7.96091872330045	-6.10738923115525	4.26055177393173e-09	1.50506568194191e-07	10.4104649683337
COG7	-0.916183411845185	6.12335247193274	-6.10738831863731	4.26057273150538e-09	1.50506568194191e-07	10.4104602442474
PM20D2	0.693418121898405	7.76728549134081	6.10596052561508	4.29348849132008e-09	1.51018390260145e-07	10.4030692087755
PROSC	-0.743582598424611	8.81888834635874	-6.09824857736271	4.47562902952802e-09	1.57087870284783e-07	10.3631693654326
PPP2R2D	-0.999372460782457	7.2565212337713	-6.09654372655997	4.51690413968771e-09	1.58197811439362e-07	10.354353738871
CKMT1A	-0.745681709740849	9.47718020389686	-6.09591119062981	4.53231271347445e-09	1.58399014257057e-07	10.3510834033336
PCSK5	0.937888680155133	7.45185475329148	6.09419479472611	4.57438396426646e-09	1.59529207570833e-07	10.342210524016
LSM4	-0.830136405584263	7.00706142432287	-6.08965377489952	4.68754392068975e-09	1.63128518904513e-07	10.318744444092
VCAN	0.754149731691184	7.88214003416592	6.07971631163911	4.94482997098522e-09	1.7063306958825e-07	10.267435623845
RASEF	0.840502204540886	9.17056512906278	6.07768402852282	4.99912509617202e-09	1.72144242544865e-07	10.2569500122581
RHOBTB3	0.905774319810996	8.06908397556502	6.07690960532415	5.01996809117899e-09	1.72499574386824e-07	10.2529550207508
VSNL1	-0.926226257411701	11.9443885438565	-6.07087793222497	5.18524466857176e-09	1.77434959003256e-07	10.2218521517141
ELAVL1	0.840302070866465	6.8773341884574	6.065945212835	5.32435885632676e-09	1.81437767180981e-07	10.1964326480703
SERPINB6	0.990561933766008	8.01095661753812	6.06504347764574	5.35018205649152e-09	1.8193948980903e-07	10.1917873942901
TSTA3	-0.985005624315433	6.85921267441704	-6.06386803775632	5.38402759176353e-09	1.82711379413242e-07	10.1857329075001
SLC2A8	-0.693940797516374	6.80302490050224	-6.06294048545051	5.4108833804239e-09	1.83243366711835e-07	10.1809558427941
PRR11	0.768896317555875	9.26738794920628	6.04720391116252	5.88701522753598e-09	1.98956838339262e-07	10.0999898185739
ANKRD36B	1.02344624861667	11.0762562167668	6.03526111770531	6.27550951160871e-09	2.11215351960531e-07	10.0386444011057
SEZ6L2	-0.839555121972107	8.39886658189238	-6.03232237082849	6.37488902945093e-09	2.14120504265841e-07	10.0235626383169
RAB13	0.823638809453791	8.40682852865919	6.02726495502224	6.54953449206596e-09	2.19536645929352e-07	9.99762020719559
RHOU	0.729172173569902	9.17754443714798	6.02659067436503	6.573170123728e-09	2.19879247955155e-07	9.99416261675179
SH2D2A	0.770800617096598	5.37635206034529	6.02524050720141	6.62074892876319e-09	2.21019746825575e-07	9.98724004169804
SLC27A4	-0.843757540585547	6.66025710492377	-6.02398735908091	6.66521041699986e-09	2.21683725475616e-07	9.98081590568381
ID3	1.31858094358765	6.90078185456951	6.02391776471005	6.6676881617643e-09	2.21683725475616e-07	9.98045916555082
COMMD1	-0.629953409309945	8.45465842351121	-6.02308386218709	6.69744752857961e-09	2.21888482082396e-07	9.97618482028437
ATP2B3	-0.993802296320589	6.35025699164574	-6.02294466393282	6.70242772441558e-09	2.21888482082396e-07	9.97547137160279
THBS2	0.591340755746817	6.65464366940359	6.02260882039437	6.71445836818184e-09	2.21888482082396e-07	9.97375008350381
TNFRSF1A	0.843556770459924	7.03073376252915	6.02213994389729	6.73128990388414e-09	2.21952560464382e-07	9.97134708192623
GPS1	-0.81933926109918	7.09730675696413	-6.01612655729795	6.95085206169505e-09	2.28319471228945e-07	9.9405403489107
TMEM59L	-0.997881498717636	7.43952136844843	-6.01323810996397	7.05879296302239e-09	2.314013509138e-07	9.92575067593437
WDR46	-1.01553521647444	5.97416890784305	-6.01005496475504	7.1796473173607e-09	2.34893411534649e-07	9.90945802002951
DDX41	-0.682676298394776	8.67669379346637	-6.00348460916114	7.4355429755739e-09	2.42780846439506e-07	9.87584797385326
SRRM2	0.793171061876471	7.90634719704933	5.99630896926439	7.72521328213704e-09	2.51586487424821e-07	9.83917208608704
CCK	-1.09739422951911	8.57292729261883	-5.99604863456766	7.73592762260447e-09	2.51586487424821e-07	9.83784206993574
EIF3G	-0.805306057281884	9.11801714022421	-5.98963496216406	8.00452952178722e-09	2.59806422557652e-07	9.80508867724686
PTPRN2	-0.588352024322523	10.1326086578117	-5.98629069137103	8.14818475298817e-09	2.62940907445593e-07	9.78802021763467
GOLT1A	-1.06009325978229	3.8025697385426	-5.98624767837824	8.15004873773102e-09	2.62940907445593e-07	9.78780073336971
REEP1	-0.796923489666343	9.75542826642601	-5.98589682122764	8.16526886033841e-09	2.62940907445593e-07	9.78601044211446
MCAT	-0.728328901130788	7.05866501632735	-5.98544240217007	8.18502282695772e-09	2.63060214032675e-07	9.78369182685664
CHAF1B	-0.857343341954523	5.33674144634529	-5.98405860113309	8.24546626690073e-09	2.64484222271565e-07	9.77663194572482
LYPLA1	0.680844800335433	7.84845529838565	5.98337790001028	8.27535886113288e-09	2.64924623228182e-07	9.77315957716722
RUVBL1	-0.853767207262861	5.54972375951121	-5.97455767349483	8.67241638311538e-09	2.77094691882347e-07	9.72819209647953
MT1F	0.825966393576364	10.4808125716547	5.97393767303063	8.70101754098678e-09	2.77467662479211e-07	9.72503300916145
HSPA2	0.817417736325915	8.41804746246188	5.96758349179027	8.99951307793344e-09	2.85321119652625e-07	9.69267030025021
ARHGAP26	0.597067730828244	7.92267986388789	5.96380880580057	9.18155315305252e-09	2.89970785610181e-07	9.67345717223323
CCNDBP1	-0.709130160193836	7.798549109287	-5.96316717806906	9.2128528353671e-09	2.90399751585581e-07	9.67019217065302
NRXN3	-1.06947637972828	8.70094716802691	-5.95830736760809	9.45333641841991e-09	2.96278689039899e-07	9.64547073048166
RHOQ	0.902484929158038	7.08740958526009	5.95783247277162	9.47716295078402e-09	2.96450721233399e-07	9.64305576805017
GTF3C1	-0.829214007290762	6.77226379235426	-5.94632995007434	1.00725535572114e-08	3.12956659489794e-07	9.58460531490952
STAG1	0.70422563294581	6.70237064095964	5.946167663925	1.00812101891655e-08	3.12956659489794e-07	9.58378124135623
KIF22	-0.643863766343974	6.47267322189238	-5.92820971247917	1.10854577781896e-08	3.40903824469617e-07	9.49269386911444
CA10	-0.86767245142993	6.81209603684305	-5.9263003205364	1.11978224486506e-08	3.43714433999685e-07	9.48302077133626
LEF1	0.977768778040958	4.23917394548879	5.92445149804512	1.13076839073118e-08	3.45791505456618e-07	9.4736566917273
BEX5	-0.778230295200929	10.3453976554395	-5.92392343431543	1.13392558008583e-08	3.4590502934176e-07	9.47098249986526
RGS7	-0.840011154128367	5.85880053159193	-5.91900904549672	1.16372426840005e-08	3.53233416358245e-07	9.44610367345893
APOO	-0.822995574033062	8.47587874803587	-5.91702589070666	1.17596494225597e-08	3.56289119565945e-07	9.4360683354321
PAQR8	0.659186274907281	8.78124635452915	5.91575304801251	1.18388759187006e-08	3.58027703290446e-07	9.42962867835535
TOP1	0.812121301504272	9.53140720832287	5.91143740488843	1.21114025589057e-08	3.65594842252344e-07	9.40780221120101
SIRT3	-0.842277768037093	6.29524754990583	-5.91026247478057	1.21866540850772e-08	3.67190160125921e-07	9.40186199300021
KLHL5	0.636430455173353	7.89670457964126	5.90887462362568	1.22761318898811e-08	3.69207482214754e-07	9.39484640072252
RPS6	0.745836203600227	10.8308726095516	5.90393334108883	1.25999534918337e-08	3.76183002616408e-07	9.36987799400056
TJP2	0.885752191469116	8.1875678770852	5.90365298393055	1.26185747055543e-08	3.76183002616408e-07	9.36846180183213
HRASLS	-0.593383543395753	7.01772616392825	-5.90358911619378	1.26228205380407e-08	3.76183002616408e-07	9.36813918814201
DDIT4L	0.859438963747301	6.18079922340359	5.90214407252665	1.27192591503675e-08	3.78369104779806e-07	9.36084055420256
TFAM	0.710767626846634	6.60087708404484	5.90164881518434	1.27524768827093e-08	3.78670015551608e-07	9.35833940704073
MAD2L1BP	-0.681873903305108	7.54521666979821	-5.89684166141404	1.30793403579974e-08	3.87673540339847e-07	9.33407032429156
SOSTDC1	-1.28131941387196	6.036555117287	-5.89560635648906	1.31646496081466e-08	3.8885348450257e-07	9.32783618531374
NAP1L4	0.842596353657637	6.45702619888789	5.89557825574087	1.31665965407191e-08	3.8885348450257e-07	9.32769438209726
STOML2	-0.776646877986294	7.27409427165471	-5.89461594101522	1.32334397434894e-08	3.90124659776143e-07	9.32283860673722
PTPN3	-0.962270225393484	5.44298163524664	-5.89226631076588	1.33980443386233e-08	3.94268123436939e-07	9.31098497245851
UBQLN4	0.720826943207544	7.83185607639013	5.88959500594631	1.35876165364791e-08	3.99130148117257e-07	9.29751273423381
MKL2	0.951219819864699	6.22417558052466	5.88900809357514	1.36296175272149e-08	3.99647693897279e-07	9.29455334924095
IMMT	-0.610727406027737	8.6056775165426	-5.88216410727563	1.41288604479061e-08	4.13546699288622e-07	9.26005993120009
CACNG3	-0.741746471886306	7.02791161280718	-5.8806314587502	1.42430879009379e-08	4.16146976442554e-07	9.2523394786282
IGFBPL1	-0.864344067394938	6.2906532913139	-5.87975972957876	1.43084597000552e-08	4.17313101323141e-07	9.24794895232933
COMMD4	-0.765151839081277	7.04785971131839	-5.87887603050036	1.43750285259648e-08	4.18509933515257e-07	9.24349862658453
UQCRC2	-1.00318468275262	7.92329945814798	-5.8765661308775	1.45504661035185e-08	4.22866471458816e-07	9.23186824753893
GBP1	1.09108774272956	5.85775089877578	5.87612828617093	1.4583955738823e-08	4.2308959029212e-07	9.22966407140879
