ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOCC_SPLICEOSOMAL_SNRNP_COMPLEX	GOCC_SPLICEOSOMAL_SNRNP_COMPLEX	59	0.511592452531496	1.99297823862566	1.8772052868697e-05	0.00151510821888435	0.00122964683661154	2188	tags=36%, list=13%, signal=31%	HTATSF1/LSM3/TXNL4A/PPIH/SNRPC/LSM7/SNRPE/SNRPF/LSM4/SNIP1/SNRNP200/SNRNP40/ZMAT2/LUC7L2/SNRNP27/PRPF18/DDX23/SNRPD2/SNRPD1/SNRPB/SNRPA1
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	257	-0.322535579356191	-1.65804793403236	2.01196825969628e-05	0.00160454468710778	0.00130223258913926	4144	tags=39%, list=25%, signal=29%	ADAMTS1/SPHK1/PML/GHRL/VASH1/HYAL1/COL4A3/HMOX1/PRKCA/LEP/ADAMTS9/CD160/GATA6/DCN/MECP2/TBXA2R/PDPK1/MDK/HGS/GHSR/EPHA1/CD34/SIRT6/SMAD1/PPP1R16B/CCR3/MAPK7/CMA1/ATF2/SPRY2/NPR1/ABCC8/SPINK5/GRN/PIK3CD/SASH1/HMGA2/TWIST1/CTSH/THBS1/PLCG1/S100A1/HOXA5/YJEFN3/KLF2/LRG1/ERBB2/EPN1/ITGB1/DAB2IP/SEMA4A/GATA2/JUP/IL17F/TGFBR2/CXCR2/SMOC2/HSPB6/NOS3/ROCK1/HIPK1/DLL1/STAT3/CLDN5/PF4/F3/CD40/RHOB/NR2E1/DDAH1/VEGFA/WNT4/FOXO4/PTGIS/TMIGD2/RHOJ/HIPK2/GDF2/IL6/TGFB2/NINJ1/ANGPTL4/CYP1B1/APLNR/EMP2/RAPGEF3/EPHA2/SLC39A12/ETS1/ALOX5/GLUL/IL1A/ADM2/ANGPT4/ITGAX/HSPB1/VEGFB/KDR/FOXC1
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	469	-0.276117608328182	-1.52340034003891	2.07434159786702e-05	0.00163482521930719	0.00132680796940968	2623	tags=25%, list=16%, signal=22%	STC2/COLEC10/WNT11/METRN/EGFR/NGF/FST/PTN/HAMP/TNFRSF11B/CMTM1/NPFF/PMCH/CCL28/CXCL14/TGFB1/BMP7/SEMA4A/LGALS3/IFNA16/IL17F/LACRT/IFNA14/APLN/GKN1/CLEC12B/WNT8A/WNT1/TG/IL18BP/IL25/GUCA2A/CLEC11A/IL4/WNT10A/MIA/GPIHBP1/RLN3/SEMA6B/TGFB3/AVP/OXT/CCL11/FGF4/CXCL16/WNT9A/IGF2/ESR2/PTH/CXCL11/DLL1/SHH/INSL6/IL17B/THNSL2/PF4/GDF15/BMP4/TFF1/IL3/TDGF1/CMTM8/GH1/VEGFA/ENDOU/NTF3/WNT4/GDF3/SEMA3G/EFEMP1/CSF3/RETNLB/BMP6/FGF8/INS/DAND5/DKK4/GDF2/IL11/ENHO/WNT8B/SEMA3F/AGT/ARTN/IFNA8/BMP15/FGF10/IL6/BMP10/DEFB103A/TGFB2/INHBB/AMH/IFNA2/LIF/PPBP/LILRB4/GNRH2/IL27/KNG1/CCL17/IAPP/APOA1/OSM/WNT16/CSF1/IL1A/ADM2/CCL27/TTR/PYY/ANGPT4/INHBE/VEGFB/BMP5/IL12B/OGN/CCL19
GOMF_RIBOSOME_BINDING	GOMF_RIBOSOME_BINDING	89	0.45084300109938	1.89062376487703	2.22287420624029e-05	0.00173151561716322	0.00140528093944077	5013	tags=49%, list=31%, signal=35%	NME1/PELO/NMD3/OXA1L/NAA15/C1QBP/DDX3X/NDUFAB1/PIWIL2/USP16/SEC61G/HABP4/SEC61B/EIF3K/DNAJC2/YTHDF3/GUF1/LETMD1/IMPACT/MRRF/DAPL1/EIF6/NPM1/MTIF3/RICTOR/NCLN/STAU2/OLA1/LTN1/SEC61A2/DHX29/TTC5/ETF1/RBM3/SBDS/EIF2A/IGHMBP2/ZNF598/CCDC47/SRP68/LARP1/ERI1/EIF1B/MTOR
GOCC_PROTEASOME_ACCESSORY_COMPLEX	GOCC_PROTEASOME_ACCESSORY_COMPLEX	22	0.696862940096057	2.18560106570166	2.37771060939598e-05	0.00180703895756455	0.00146657493511536	2460	tags=55%, list=15%, signal=46%	PSMD8/PSMD3/PSMC4/PSMD6/PSMC3/PSMD11/PSMD1/PSME3/PSMD12/PSMC5/PSMD14/PSMD4
GOCC_PROTEIN_FOLDING_CHAPERONE_COMPLEX	GOCC_PROTEIN_FOLDING_CHAPERONE_COMPLEX	36	0.593610584590763	2.08754641636425	2.40075335457896e-05	0.00180703895756455	0.00146657493511536	5016	tags=81%, list=31%, signal=56%	CCT5/CCT2/HSP90AB1/SPAG1/CCT7/SDF2/RUVBL1/RPAP3/CCT6B/BAG2/CCT6A/CDC37/CCT4/PIH1D2/PSMG1/DNAJB11/STUB1/CCT8/PTGES3/DNAJC9/PFDN2/PSMG2/HSF1/HSPA8/SDF2L1/CCDC47/UXT/TSC1/PPP5C
GOCC_GABA_ERGIC_SYNAPSE	GOCC_GABA_ERGIC_SYNAPSE	77	0.469156834043078	1.9189042508926	2.34977680532403e-05	0.00180703895756455	0.00146657493511536	3226	tags=39%, list=20%, signal=31%	GAP43/GABRA1/PTPRO/GAD1/CDH13/ABHD6/NPY/SST/SLITRK3/CALB1/CBLN4/SLC32A1/LRRTM1/DRD1/GABRA5/CNTN5/ARHGEF9/GABRA2/GABRD/CLSTN3/CTBP1/ADRA2A/GABRG2/GABRA4/LRRTM2/PHB2/NLGN4Y/FLOT1/ARFGEF2/KCND2
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	53	-0.521038462457936	-2.0835276753545	2.45138602211296e-05	0.00182464832912608	0.00148086652680859	2812	tags=43%, list=17%, signal=36%	TWIST1/LRG1/TGFB1/BMP7/TGFBR2/TGFBR1/NOTCH1/COL1A1/TBX20/TGFB3/WWTR1/BMP4/SNAI1/PDPN/LEF1/AGT/IL6/TGFB2/ZNF703/EMP2/TGFB1I1/TCF7L2/FOXC1
GOBP_TELOMERASE_RNA_LOCALIZATION	GOBP_TELOMERASE_RNA_LOCALIZATION	18	0.728002489883779	2.15103893788569	2.48091910807105e-05	0.00182633814340308	0.00148223796335304	3071	tags=67%, list=19%, signal=54%	DKC1/CCT5/CCT2/CCT7/RUVBL1/CCT6A/DCP2/CCT4/PARN/NOP10/SHQ1/CCT8
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	53	0.530242013501266	2.01390215940194	2.55641074868415e-05	0.00186145604406904	0.00151073930399927	5333	tags=72%, list=33%, signal=49%	UQCRFS1/CYC1/UQCRH/NDUFA8/UQCR10/NDUFB6/NDUFS3/NDUFS5/NDUFV2/NDUFA4/NDUFA12/NDUFA5/NDUFA9/COX5A/NDUFS2/COX4I1/NDUFA2/NDUFB5/NDUFA1/NDUFB8/NDUFB3/NDUFB2/NDUFC2/UQCRC1/COX7B/NDUFV1/NDUFC1/NDUFB1/CYB5A/COX7A1/CYB561D1/COX15/NDUFA6/NDUFS4/NDUFV3/NDUFB4/COX5B/NDUFB9
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	216	-0.338291278489347	-1.71554518926231	2.66441586364982e-05	0.00191923891081614	0.00155763530681962	3515	tags=35%, list=21%, signal=28%	SHOX2/LHX1/OTOR/TULP3/NLE1/PAPPA2/CHSY1/HOXB4/MMP13/COL27A1/ATF2/NDST1/HOXB1/TIFAB/WNT9B/IFT80/TWIST1/INPPL1/HOXA5/CSRNP1/NAB1/BMP7/GSC/TGFBR2/TGFBR1/GLI3/MEF2D/NPR2/COL1A1/TSKU/NOG/ATG9B/PAX5/LAMA5/EYA1/TGFB3/ALX3/FGF4/SOX6/DLX2/TRPV4/MMP2/MEGF8/BMP4/MDFI/HOXB3/WWOX/SP5/SKI/MGP/SGPL1/MSX1/HOXD9/FOSL2/BMP6/FGF8/TBX1/WDR19/COMP/HYAL2/MTHFD1L/FREM1/PDGFRA/HOXA1/FGR/CBS/LRP5/FUZ/THRA/OSR1/ALX4/SOX9/FGFR3/TBX15/FOXC1/CHAD
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	149	-0.378992564715245	-1.80915425810978	2.79224104993945e-05	0.00198991731846216	0.00161499720301649	4106	tags=42%, list=25%, signal=31%	SPHK1/GHRL/HYAL1/HMOX1/PRKCA/GATA6/TBXA2R/PDPK1/MDK/GHSR/EPHA1/CD34/SIRT6/SMAD1/CCR3/CMA1/GRN/PIK3CD/SASH1/HMGA2/TWIST1/CTSH/THBS1/PLCG1/S100A1/LRG1/ITGB1/GATA2/JUP/TGFBR2/CXCR2/SMOC2/HSPB6/NOS3/HIPK1/DLL1/STAT3/F3/CD40/RHOB/NR2E1/DDAH1/VEGFA/PTGIS/TMIGD2/HIPK2/GDF2/NINJ1/ANGPTL4/CYP1B1/APLNR/EMP2/RAPGEF3/SLC39A12/ETS1/IL1A/ADM2/ANGPT4/ITGAX/HSPB1/VEGFB/KDR
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	354	-0.295035513663293	-1.58036683711421	2.92901997484557e-05	0.00206542155910426	0.0016762756975155	2939	tags=35%, list=18%, signal=29%	GZMM/ATAD5/PRAM1/LEP/CD160/S100A13/CD81/IL4I1/ICAM1/PDPK1/BATF/SPN/GAB2/MYD88/CD1B/MR1/HLA-B/FOXP3/IL9R/KLRC4/HPX/SASH3/ELANE/CD19/CLNK/KLRC3/TLR8/HLA-DRA/PIK3CD/DHX36/CTSH/IL4R/BCR/SERPING1/TLR4/PLA2G3/LILRB1/IL2RB/TRPM4/CTSC/TBX21/SLAMF9/TGFB1/GATA2/UNC93B1/LAT/AZU1/IL21R/GAPT/C9/HLA-DRB1/LAG3/PTPN6/C1R/RAC2/PLEKHM2/CLEC12B/SPI1/EXOSC6/IL1R1/IL4/NCKAP1L/CD55/FOXJ1/MBL2/IL12RB1/BCL3/ADORA2B/C2/CD40/CD84/LYN/CD27/PTAFR/BCL6/SLC18A2/SLAMF1/SH2D1A/INPP5D/SNAP23/TICAM1/MASP2/BCL10/CARD9/IRF7/HLA-A/MAVS/HLA-C/IL6/CD8A/C1QB/CD28/ITGB2/TLR9/LAT2/EMP2/SLC22A13/CD74/SLAMF6/UNC13D/IFNA2/TNFRSF1B/FUT7/FGR/LILRB4/CD1C/ACE/IL18R1/LGALS9/PRF1/NLRP6/HLA-E/FOXF1/CD2/C8B/FCER2/TCIRG1/PTGDS/C1QC/AGER/PTGDR/KIR3DL1/IL12B
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	66	0.49246261822551	1.96496323374121	2.97425676921202e-05	0.00207547355176576	0.0016844337952829	4008	tags=53%, list=24%, signal=40%	ZNHIT3/URB1/GTPBP4/NOP16/NVL/MAK16/RSL1D1/RPF1/BRIX1/ZNF622/SPATA5L1/RBM34/EBNA1BP2/RPL6/RPL10L/RPL26L1/RRS1/RPF2/SDAD1/SPATA5/MRTO4/MDN1/WDR12/NSA2/EIF6/NIP7/RPL10A/NPM1/RPL7L1/GTF3A/TRAF7/RSL24D1/RPL35/MRPL20/RPL35A
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	183	0.364383132592998	1.72524906735228	3.02377555525083e-05	0.00208827550975518	0.0016948237376962	4360	tags=40%, list=27%, signal=30%	ATP6V1A/NME1/CMPK1/NUDT2/DLAT/SNCA/DLD/NDUFA8/PDHB/NDUFB6/PRPS1L1/PANK3/ATP6V0C/NDUFS3/ACACA/PRPS1/ACAT1/NDUFS5/TMSB4X/SLC27A2/PRPSAP2/NPPA/NDUFV2/ACOT7/ADCY1/NDUFAB1/NDUFA12/UMPS/PAPSS1/NDUFA11/AK5/NDUFA5/NDUFA9/NME7/NDUFS2/CDA/SDHB/PPARGC1A/ACLY/AMPD3/UPP2/PID1/GMPS/ADCY6/STOML2/PYGL/NDUFA2/NDUFB5/NDUFA1/PPCS/NDUFB8/PDHX/PPT1/UPRT/ADK/NDUFB3/VCP/NDUFB2/NDUFC2/IMPDH2/LIPA/CAD/PDK3/ELOVL4/RFK/DCK/ADCY7/ACSL6/NDUFV1/ALDOA/SPHK2/UPP1/NDUFC1/NDUFB1
GOCC_SPINDLE	GOCC_SPINDLE	364	0.310563524704708	1.6011725412896	3.11295720474693e-05	0.00212792860353058	0.00172700579618882	3274	tags=28%, list=20%, signal=23%	MAD2L1/TUBGCP5/TBL1XR1/KIF11/KIFAP3/NEK2/GOLGA2/DSN1/BRCC3/PLK2/CEP63/CKAP5/AURKA/BEX4/IQCB1/NUDCD2/EML1/PRC1/ECT2/BUB1B/SPIN1/TUBB3/CDCA8/FBXO5/TUBGCP3/CALM1/RAB11A/PPP2CA/DCTN1/NIN/NEIL2/HAUS1/CDC6/KIF3A/TUBGCP4/CRMP1/CCNB1/TPPP/CDC27/SPATA5L1/DYNLL1/ZWILCH/MAP9/FAM83D/IK/CEP170/SPAST/CENPE/MIS12/MAP7D1/KIFC1/KIF4A/ZW10/JTB/CLTA/TUBB/KIF22/PKP4/PHLPP2/KBTBD8/CUL3/ODAM/DYNLT3/CENPF/ARL8B/DCDC2/KIF20A/CCDC69/KATNAL2/SPATA5/RANGAP1/CDK1/CBX3/FRY/FMN2/CDC20/AURKB/BIRC5/SPATA17/TUBG1/SLC25A5/ODF2/CTTN/YPEL5/PPP2CB/TTK/RSPH1/CTNNB1/NUBP2/NPM1/KATNA1/RAD21/PKD2/CBX1/BOD1/NGRN/POLB/PAFAH1B1/DCTN3/E4F1/CHMP5
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	60	-0.485830639622705	-1.98863412819452	3.14862327034036e-05	0.00213056841293031	0.00172914823937352	5070	tags=53%, list=31%, signal=37%	FCGR2B/LGMN/B2M/FCER1G/TAPBP/HLA-DPA1/CLEC4M/HLA-DOA/TAP1/RAET1E/CTSF/PIKFYVE/MR1/HLA-B/IFI30/CD209/HLA-DRA/HLA-DQA1/UNC93B1/HLA-DOB/HLA-DRB1/SLC11A1/HLA-DQB1/CTSE/HLA-DRB4/HLA-A/HLA-C/CD74/ABCB9/TAPBPL/ACE/HLA-E
GOMF_TUBULIN_BINDING	GOMF_TUBULIN_BINDING	330	0.322398530039252	1.64969397535612	3.20251452872035e-05	0.00214536448278976	0.00174115658324638	3803	tags=32%, list=23%, signal=25%	TUBGCP5/CCT5/KIF11/GOLGA2/CCDC88C/NCALD/KIF25/DIP2B/CKAP5/NEFM/STMN2/KIF9/BEX4/EML1/PRC1/NAV3/VAPB/TBCB/AGTPBP1/SNCA/TUBGCP3/SGIP1/RAB11A/RGS2/DCTN1/GABARAPL1/NIN/REEP1/NEIL2/KIF3A/TUBGCP4/TTLL7/DNM1L/JAKMIP2/TPPP/FGF13/MAP9/FAM83D/KIF17/DDX3X/SPAST/BLOC1S2/VBP1/MAP2/CENPE/KIFC1/KIF4A/SYT11/DIXDC1/RP1/MAP1B/KIF22/REEP2/CENPF/ARL8B/KIF20A/CCDC69/HSPH1/KATNAL2/DNM3/KIF27/CDK5/NDN/EML6/NEFH/KIF3C/DRG1/KIF1A/STIM1/BIRC5/WASL/ARL4C/APC/GABARAPL2/MTUS2/MID2/EML5/STMN4/FTCD/PDCD5/GAPDH/SPC24/CETN2/KATNA1/SPAG6/SSNA1/PRNP/MAP1A/POLB/PAFAH1B1/CEP57/KIF21A/JAKMIP3/OPA1/KIF2A/JAKMIP1/CAMSAP1/STRBP/VPS41/GAS2/LRRC61/SKA1/TBCA/ARL8A/KIF19
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	326	0.316808037370852	1.61688122825321	3.33286525443453e-05	0.002210580627669	0.00179408536103745	4364	tags=38%, list=27%, signal=28%	ATP6V1A/NME1/CMPK1/GMPR2/NUDT2/HINT1/PDE8B/MCEE/ENPP3/MAGI3/PDE7B/HMGCR/DLAT/SUCLA2/ATP6V1B2/SNCA/DLD/NDUFA8/PDHB/ITPA/GLYAT/NDUFB6/GNAI3/DLG2/PRPS1L1/PANK3/DGAT2/DNM1L/ATP6V0C/NDUFS3/ACACA/PRPS1/ACAT1/NDUFS5/TMSB4X/SLC27A2/PRPSAP2/SUCLG1/NPPA/FIGNL1/NDUFV2/ACOT7/ADCY1/NDUFAB1/NDUFA12/UMPS/PDE8A/PAPSS1/DPYS/NDUFA11/NUDT7/GDA/NUDT11/ACOT9/AK5/NDUFA5/DLG1/PDE5A/NDUFA9/NUDT10/ATP1B1/NME7/NDUFS2/CDA/NUDT9/SDHB/PPARGC1A/RAN/ACLY/AMPD3/BEND3/UPP2/HMGCS1/PID1/GMPS/ADCY6/STOML2/PYGL/NDUFA2/NDUFB5/NDUFA1/RORA/PPCS/NDUFB8/PDHX/PPT1/UPRT/GIMAP7/ADK/FAR1/NDUFB3/FIS1/VCP/NDUFB2/MYH7/PDE4D/OPA1/NDUFC2/IMPDH2/LIPA/MYH3/CAD/PDK3/NUDT3/OLA1/ACSM3/PDE2A/ELOVL4/RFK/DCK/SULT2B1/ADCY7/ACSL6/NDUFV1/PTHLH/ALDOA/SPHK2/UPP1/HSPA8/NDUFC1/HSD17B4/NDUFB1/NMNAT1
GOBP_RNA_CAPPING	GOBP_RNA_CAPPING	27	0.632280084020058	2.06842905768845	3.59816419462868e-05	0.00230747261344925	0.00187272193783289	3584	tags=63%, list=22%, signal=49%	ABT1/SNRPE/SNRPF/SSB/POP1/RPP40/POP4/RPP30/POP7/SNRPD2/SNRPD1/SNRPB/RNMT/RPP25/SNRPD3/SNRPG/RPP14
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	265	0.324129052634088	1.61154560217737	3.60470436060373e-05	0.00230747261344925	0.00187272193783289	5058	tags=43%, list=31%, signal=30%	MAD2L1/CEP97/RHOA/KIF11/NEK2/GOLGA2/MAEL/DSN1/RIOK2/KIF25/AURKA/PRC1/SMC2/ECT2/BUB1B/PTTG1/CDCA8/FBXO5/RAB11A/ACTR2/CDC6/CCNB1/CDC27/ZWILCH/MAP9/FAM83D/NDC80/IK/CENPE/MIS12/TRIP13/KIFC1/KIF4A/ZW10/REC8/KIF22/RRS1/SEH1L/NCAPG2/CUL3/CENPF/BCL7B/PRDM9/RAN/CCNE2/CDK1/ZWINT/DRG1/AKAP8/FMN2/SMARCB1/CDC20/AURKB/BIRC5/MSH5/TUBG1/MLH1/DCAF13/ARID1A/TTK/APC/CENPQ/PCID2/SPC24/SMARCA5/TEX12/NCAPD2/BUB3/RAD21/PPP2R1A/BOD1/CHMP5/CDC23/CCNB2/CHMP6/CEP192/KIF2A/CDC16/KNTC1/AAAS/ACTR3/ZCWPW1/PDCD6IP/SYCE1/PSMG2/CDCA5/TOP2A/DDB1/MAD2L1BP/ANAPC5/TOP2B/NSMCE2/CEP55/VPS4B/DYNC1H1/MZT1/CCNB1IP1/CLASP2/ANAPC7/CDT1/KPNB1/HECW2/KAT5/HORMAD1/ASPM/SMARCA2/ACTL6B/INO80/TUBG2/EHMT2/PHF10/ARID1B/MAPRE1
GOBP_SKIN_DEVELOPMENT	GOBP_SKIN_DEVELOPMENT	270	-0.308630924238316	-1.60630273915848	3.71996659857113e-05	0.00230747261344925	0.00187272193783289	3135	tags=36%, list=19%, signal=30%	GLI2/INHBA/FOXN1/PTCH2/GATA6/PRKCH/CLDN1/KRT76/AP3B1/GRHL1/MYD88/LATS1/CNFN/EREG/COL1A2/ZFP36/KRT73/KRT9/LCE1B/KRT16/SPINK5/KRT6B/AHDC1/SPRR4/BCR/OVOL1/PAX6/KRT74/LHX2/EGFR/SOX18/FST/NOM1/ITGA6/JUP/SGPP1/ACER1/NOTCH1/CASP14/SRSF6/COL1A1/KRT4/TXNIP/WNT10A/LAMA5/PLEC/SCEL/ROCK1/KRT85/PIAS4/DLL1/SHH/NAGLU/KRT79/SOS1/LGR4/FOXE1/SPRR2B/REG3G/ETV4/KRT3/LSR/SNAI1/FOSL2/S100A7/ST14/EXTL3/DKK4/HDAC1/POU2F3/YAP1/COL5A1/FGF10/ITGB6/TGFB2/COMP/KRT82/ZBED2/COL5A3/CDKN1A/EPHA2/RYR1/CDH3/SPRR1B/FUZ/LRP4/ALOXE3/ALX4/WNT16/IL1A/SLC2A10/SOX9/SOX21/KRT72/MED1/ZFP36L1/KRT71/FOXC1
GOBP_T_CELL_DIFFERENTIATION	GOBP_T_CELL_DIFFERENTIATION	291	-0.302128469601205	-1.58173269248731	3.64440147694295e-05	0.00230747261344925	0.00187272193783289	3356	tags=30%, list=20%, signal=24%	IL7/SASH3/SMARCD3/PSG9/ATF2/PTGER4/LOXL3/SOX12/SPINK5/IFNG/IL6R/CHD7/HLA-DRA/PIK3CD/ZBTB7B/CD86/IL4R/FANCD2/THEMIS/ERBB2/SP3/KDELR1/TBX21/IL2RA/TGFB1/SEMA4A/CCR7/IL1RL2/IRF4/TGFBR2/SMARCD2/GLI3/HLA-DRB1/LAG3/ZFP36L2/LMBR1L/SPI1/WNT1/IL4/NCKAP1L/NKX2-3/FOXJ1/PCK1/STAT3/SHH/IL12RB1/BCL3/SOS1/BMP4/SOCS1/CD27/ASCL2/BCL6/JUNB/WNT4/CTLA4/FOSL2/TNFRSF9/LEF1/IL6/CD8A/CD28/BRAF/CARD11/CD74/SLAMF6/IFNA2/DOCK2/FUT7/ZFPM1/LILRB4/IL27/CD3D/IL18R1/LGALS9/IL1A/TCF7/LCK/CD2/TCIRG1/SMARCC2/VNN1/SOX13/ZFP36L1/IL12B/CCL19
GOBP_REGULATION_OF_HEMOPOIESIS	GOBP_REGULATION_OF_HEMOPOIESIS	373	-0.292787319713965	-1.57326952003344	3.65235305442797e-05	0.00230747261344925	0.00187272193783289	4037	tags=35%, list=25%, signal=27%	APCS/ISG15/NFKBID/LILRB2/SOX4/GLI2/INHBA/FOXN1/PRKCA/ACIN1/RBM15/MEIS1/IL4I1/AP3B1/IL17D/MDK/HOXB8/BATF/TAL1/ADIPOQ/HSPA1A/HLA-B/FOXP3/ZFP36/PRMT1/IL7/SASH3/SMARCD3/PSG9/GPR137/LOXL3/TESC/BRD1/SOX12/TOB2/SPINK5/IFNG/FOS/TRIB1/ING5/HLA-DRA/BGLAP/ZBTB7B/FCRL3/CD86/IL4R/TLR4/HOXA5/PLA2G3/FANCD2/ERBB2/LILRB1/PTN/TNFRSF11B/TBX21/SCIN/IL2RA/TGFB1/GATA2/IL1RL2/LGALS3/IRF4/TGFBR2/SMARCD2/NFKBIA/GLI3/HLA-DRB1/LAG3/PTPN6/ZFP36L2/IL15RA/SPI1/PGLYRP3/AXL/IL4/NCKAP1L/FOXJ1/PCK1/CEBPB/DLL1/STAT3/SHH/IL12RB1/PF4/KLF10/SOS1/BMP4/SOCS1/SIGLEC15/LYN/CD27/ASCL2/BCL6/JUNB/CD101/GFI1B/CSF3/INPP5D/CTLA4/LEF1/IRF7/CD28/TLR9/BRAF/CARD11/CD74/IFNA2/LOX/LIF/ZFPM1/LILRB4/POU4F2/ETS1/IL27/NOTCH2/IAPP/LGALS9/CSF1/TCF7/CD2/C1QC/SMARCC2/VNN1/AGER/MED1/SOX13/ZFP36L1/IL12B/CCL19
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	359	-0.292898545675779	-1.56734400422682	3.57922146435923e-05	0.00230747261344925	0.00187272193783289	3999	tags=35%, list=24%, signal=27%	NFKBID/LILRB2/SOX4/GLI2/ATAD5/LEP/CD160/EFNB2/SPACA3/HHLA2/CD81/IL4I1/AP3B1/RASAL3/PDPK1/MDK/SPN/GAB2/MYD88/FOXP3/TYK2/IL7/SASH3/SMARCD3/CD209/TNIP2/IGFBP2/CD24/SOX12/IFNG/GPAM/HLA-DRA/ZBTB7B/FCRL3/TNFRSF4/CD86/THBS1/BLOC1S3/IL4R/TLR4/AKT1/CHRNB2/PLA2G3/FLNA/LILRB1/IL6ST/HLA-DQA1/HAMP/DDR2/CTSC/TBX21/IL2RA/TGFB1/SIRPB1/CCR7/GATA2/IL1RL2/HLA-DOB/TGFBR2/SMARCD2/GLI3/HLA-DRB1/PTPN6/IL15RA/SPI1/AXL/EXOSC6/IL4/GP9/NCKAP1L/GP1BB/CD55/RPS6KA1/NCK2/IGF2/PCK1/HLA-DQB1/SHH/IL12RB1/SOCS1/ADORA2B/CD40/LYN/CD27/PTAFR/BCL6/IL1RL1/IRGM/SLAMF1/INPP5D/SRC/TMIGD2/TICAM1/BCL10/NFATC2/LEF1/HLA-DRB4/HLA-A/FGF10/IL6/CD28/ACTA2/ITGB2/TLR9/CARD11/CD74/CDKN1A/DOCK8/TACR1/VCAM1/FGR/LILRB4/PRLR/LGALS9/IL1A/LILRA2/LCK/HLA-E/CD2/SMARCC2/VNN1/AGER/SOX13/TNFRSF13C/IL12B/CCL19
GOBP_DNA_REPAIR	GOBP_DNA_REPAIR	491	0.288251911917985	1.5260201227113	3.72006332665352e-05	0.00230747261344925	0.00187272193783289	3837	tags=29%, list=23%, signal=23%	RPA3/UBE2N/UBE2W/MSH2/POLK/POLQ/BRCC3/RAD1/TAF12/DCLRE1A/LIG4/ASCC1/VCPIP1/KDM4D/RAD51AP1/ATR/CUL4B/POLD3/PMS2/PTTG1/HSF2BP/UBE2T/SMUG1/FBXW7/CEBPG/ALKBH3/MCM4/RAD50/NEIL2/ACTR2/TAF2/CHAF1B/RNF113A/SUMO1/CHEK1/RAD54L/DCLRE1B/RUVBL1/TAF5/MEAF6/ZNF365/GTF2H5/FIGNL1/MCM9/PCNA/SUPT3H/RAD17/TRIP13/ERCC3/CDC5L/ALKBH1/REC8/DDX1/SLC30A9/RAD23B/FEN1/KIF22/RFC2/TDG/RNF8/RRM1/SSRP1/GINS2/BCL7B/KIN/PRDM9/CDK1/MPND/WDHD1/NPAS2/UBE2A/GTF2H4/PSMD14/FMN2/SMARCB1/XRCC6/EEPD1/MSH5/PALB2/SUPT7L/MLH1/TERF2/PRKDC/ARID1A/USP1/RBX1/RAD54B/MCM8/NBN/TRIP12/MORF4L1/ZNF668/TAF7/UBE2V2/MEN1/STUB1/SMARCA5/TEX12/NPM1/CETN2/UBE2NL/RAD21/NTHL1/REV1/TDP1/INTS3/MCM3/RRM2B/MCM6/PPP4R2/SLX4/TOP3A/INO80B/MNAT1/ATRX/HUWE1/POLB/USP45/VCP/TFPT/SUPT16H/TDP2/UVRAG/MTA1/EID3/MPG/WAS/USP10/APEX1/ALKBH2/RAD51/HLTF/RNF111/RPA2/EP400/ENY2/ZMYND8/TRAIP/POLI/ZCWPW1/BARD1
